Fil_SITE_NO	Fil_STATION_NM	RECORD_NO	Fil_SAMPLE_START_DT	Fil_LAB_NO	Unf_LAB_NO	Fil_PARM_CD	Fil_PARM_NM	Unf_PARM_CD	Unf_PARM_NM	Fil_RESULT_VA	Unf_RESULT_VA	Fil_RPT_LEV_VA	Unf_RPT_LEV_VA	flags
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01010	Beryllium, wf	01012	Beryllium, wu,recov	0.29	0.24	.05	.05	Filtered > unfiltered and > 10% diff.
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	NA	01025	Cadmium, wf	NA	NA	0.2	NA	.02	0	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01030	Chromium, wf	01034	Chromium, wu,recov	1	1	1	1	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01035	Cobalt, wf	01037	Cobalt, wu,recov	7.8	7.2	.02	.02	Filtered > unfiltered
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01040	Copper, wf	01042	Copper, wu,recov	17.1	1.8	.5	.5	Filtered > unfiltered and > 10% diff.
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01046	Iron, wf	01045	Iron, wu,recov	6900	11000	50	50	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01049	Lead, wf	01051	Lead, wu,recov	0.3	0.3	.05	.05	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01056	Manganese, wf	01055	Manganese, wu,recov	17300	17700	.2	.2	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	2	2	2	2	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01065	Nickel, wf	01067	Nickel, wu,recov	8.2	5.8	.4	.4	Filtered > unfiltered and > 10% diff.
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01075	Silver, wf	01077	Silver, wu,recov	1	1	1	1	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01080	Strontium, wf	01082	Strontium, wu,recov	274	270	.5	.5	Filtered > unfiltered
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	NA	01085	Vanadium, wf	NA	NA	0.5	NA	.5	0	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01090	Zinc, wf	01092	Zinc, wu,recov	3210	3110	3	3	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	NA	01090	Zinc, wf	NA	NA	3210	NA	3	0	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01095	Antimony, wf	01097	Antimony, wu	0.7	1	.3	.3	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01106	Aluminum, wf	01105	Aluminum, wu,recov	15	44.8	2	2	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01130	Lithium, wf	01132	Lithium, wu,recov	14.3	10.9	.1	.1	Filtered > unfiltered and > 10% diff.
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	01305819	2013-05-30 12:30:00	2340122	2340122	01145	Selenium, wf	01147	Selenium, wu	1	1.8	1	1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	00666	Phosphorus, wf	00666	Phosphorus, wf	0.06	0.06	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	00666	Phosphorus, wf	00665	Phosphorus, wu	0.06	0.02	.01	.01	Filtered > unfiltered and > 10% diff.
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	00666	Phosphorus, wf	00666	Phosphorus, wf	0.06	0.06	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	NA	01000	Arsenic, wf	NA	NA	1	NA	1	0	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01005	Barium, wf	01007	Barium, wu,recov	6.4	6.9	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01010	Beryllium, wf	01012	Beryllium, wu,recov	0.08	0.08	.05	.05	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	NA	01025	Cadmium, wf	NA	NA	2.8	NA	.02	0	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01030	Chromium, wf	01034	Chromium, wu,recov	1	1	1	1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01035	Cobalt, wf	01037	Cobalt, wu,recov	1.3	0.94	.02	.02	Filtered > unfiltered and > 10% diff.
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01040	Copper, wf	01042	Copper, wu,recov	1.7	1.7	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01046	Iron, wf	01045	Iron, wu,recov	50	160	50	50	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01049	Lead, wf	01051	Lead, wu,recov	0.66	0.75	.05	.05	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01056	Manganese, wf	01055	Manganese, wu,recov	3310	3120	.2	.2	Filtered > unfiltered
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	3.9	2	2	2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01065	Nickel, wf	01067	Nickel, wu,recov	5.2	5.5	.4	.4	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01075	Silver, wf	01077	Silver, wu,recov	1	1	1	1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01080	Strontium, wf	01082	Strontium, wu,recov	11.3	11.5	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	NA	01085	Vanadium, wf	NA	NA	0.5	NA	.5	0	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01090	Zinc, wf	01092	Zinc, wu,recov	658	574	3	3	Filtered > unfiltered and > 10% diff.
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	NA	01090	Zinc, wf	NA	NA	658	NA	3	0	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01095	Antimony, wf	01097	Antimony, wu	0.3	0.6	.3	.3	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01106	Aluminum, wf	01105	Aluminum, wu,recov	542	506	2	2	Filtered > unfiltered
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01130	Lithium, wf	01132	Lithium, wu,recov	14.5	10.7	.1	.1	Filtered > unfiltered and > 10% diff.
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01305820	2013-05-30 14:00:00	2340120	2340120	01145	Selenium, wf	01147	Selenium, wu	1	1	1	1	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	00666	Phosphorus, wf	00666	Phosphorus, wf	0.04	0.04	.01	.01	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	00666	Phosphorus, wf	00665	Phosphorus, wu	0.04	0.04	.01	.01	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	00666	Phosphorus, wf	00666	Phosphorus, wf	0.04	0.04	.01	.01	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	NA	01000	Arsenic, wf	NA	NA	1	NA	1	0	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01005	Barium, wf	01007	Barium, wu,recov	15.4	17.7	.2	.2	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01010	Beryllium, wf	01012	Beryllium, wu,recov	0.08	0.08	.05	.05	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	NA	01025	Cadmium, wf	NA	NA	1.4	NA	.02	0	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01030	Chromium, wf	01034	Chromium, wu,recov	1	1	1	1	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.05	0.08	.02	.02	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01040	Copper, wf	01042	Copper, wu,recov	2.6	3.2	.5	.5	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01046	Iron, wf	01045	Iron, wu,recov	50	230	50	50	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01049	Lead, wf	01051	Lead, wu,recov	0.44	1.1	.05	.05	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01056	Manganese, wf	01055	Manganese, wu,recov	4.1	2.8	.2	.2	Filtered > unfiltered and > 10% diff.
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	2	2	2	2	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01065	Nickel, wf	01067	Nickel, wu,recov	0.7	2.7	.4	.4	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01075	Silver, wf	01077	Silver, wu,recov	1	1	1	1	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01080	Strontium, wf	01082	Strontium, wu,recov	26	26.7	.5	.5	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	NA	01085	Vanadium, wf	NA	NA	0.5	NA	.5	0	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01090	Zinc, wf	01092	Zinc, wu,recov	51	49.2	3	3	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	NA	01090	Zinc, wf	NA	NA	51	NA	3	0	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01095	Antimony, wf	01097	Antimony, wu	0.3	2	.3	.3	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01106	Aluminum, wf	01105	Aluminum, wu,recov	66.1	124	2	2	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01130	Lithium, wf	01132	Lithium, wu,recov	2	3.1	.1	.1	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	01305821	2013-05-30 14:30:00	W134502	W134502	01145	Selenium, wf	01147	Selenium, wu	1	1	1	1	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	00666	Phosphorus, wf	00666	Phosphorus, wf	0.84	0.84	.01	.01	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	00666	Phosphorus, wf	00665	Phosphorus, wu	0.84	0.98	.01	.01	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	00666	Phosphorus, wf	00666	Phosphorus, wf	0.84	0.84	.01	.01	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	NA	01000	Arsenic, wf	NA	NA	61.3	NA	1	0	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01005	Barium, wf	01007	Barium, wu,recov	5.9	6.8	.2	.2	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01010	Beryllium, wf	01012	Beryllium, wu,recov	0.08	0.19	.05	.05	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	NA	01025	Cadmium, wf	NA	NA	2.7	NA	.02	0	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01030	Chromium, wf	01034	Chromium, wu,recov	1	1	1	1	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01035	Cobalt, wf	01037	Cobalt, wu,recov	5.6	5.3	.02	.02	Filtered > unfiltered
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01040	Copper, wf	01042	Copper, wu,recov	827	763	.5	.5	Filtered > unfiltered
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01046	Iron, wf	01045	Iron, wu,recov	61000	61000	50	50	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01049	Lead, wf	01051	Lead, wu,recov	6.02	6.73	.05	.05	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01056	Manganese, wf	01055	Manganese, wu,recov	283	261	.2	.2	Filtered > unfiltered
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	2.1	2.4	2	2	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01065	Nickel, wf	01067	Nickel, wu,recov	5.9	5	.4	.4	Filtered > unfiltered and > 10% diff.
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01075	Silver, wf	01077	Silver, wu,recov	1	1	1	1	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01080	Strontium, wf	01082	Strontium, wu,recov	20.1	20.4	.5	.5	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	NA	01085	Vanadium, wf	NA	NA	2.1	NA	.5	0	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01090	Zinc, wf	01092	Zinc, wu,recov	438	406	3	3	Filtered > unfiltered
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	NA	01090	Zinc, wf	NA	NA	438	NA	3	0	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01095	Antimony, wf	01097	Antimony, wu	2.7	2.2	.3	.3	Filtered > unfiltered and > 10% diff.
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01106	Aluminum, wf	01105	Aluminum, wu,recov	3040	2860	2	2	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01130	Lithium, wf	01132	Lithium, wu,recov	8.2	12.8	.1	.1	
391606106241601	SC00908113ADB TL-ADIT	01305822	2013-05-30 15:45:00	2340139	2340139	01145	Selenium, wf	01147	Selenium, wu	1	3.8	1	1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	00666	Phosphorus, wf	00666	Phosphorus, wf	0.03	0.03	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	00666	Phosphorus, wf	00665	Phosphorus, wu	0.03	0.06	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	00666	Phosphorus, wf	00666	Phosphorus, wf	0.03	0.03	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	NA	01000	Arsenic, wf	NA	NA	1	NA	1	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01005	Barium, wf	01007	Barium, wu,recov	24.5	25.6	.2	.2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01010	Beryllium, wf	01012	Beryllium, wu,recov	0.08	0.1	.05	.05	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	NA	01025	Cadmium, wf	NA	NA	5.4	NA	.02	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01030	Chromium, wf	01034	Chromium, wu,recov	1	1	1	1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01035	Cobalt, wf	01037	Cobalt, wu,recov	4.3	4.1	.02	.02	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01040	Copper, wf	01042	Copper, wu,recov	14.1	13.3	.5	.5	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01046	Iron, wf	01045	Iron, wu,recov	1600	2200	50	50	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01049	Lead, wf	01051	Lead, wu,recov	1	7.72	.05	.05	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01056	Manganese, wf	01055	Manganese, wu,recov	1860	1680	.2	.2	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	2.8	2	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01065	Nickel, wf	01067	Nickel, wu,recov	6.3	6.2	.4	.4	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01075	Silver, wf	01077	Silver, wu,recov	1	1	1	1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01080	Strontium, wf	01082	Strontium, wu,recov	77.4	77.4	.5	.5	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	NA	01085	Vanadium, wf	NA	NA	0.5	NA	.5	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01090	Zinc, wf	01092	Zinc, wu,recov	690	618	3	3	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	NA	01090	Zinc, wf	NA	NA	690	NA	3	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01095	Antimony, wf	01097	Antimony, wu	0.4	1	.3	.3	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01106	Aluminum, wf	01105	Aluminum, wu,recov	295	364	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01130	Lithium, wf	01132	Lithium, wu,recov	4.3	10.8	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	01305823	2013-05-30 17:30:00	2340118	2340118	01145	Selenium, wf	01147	Selenium, wu	1	1.9	1	1	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	2340133	00666	Phosphorus, wf	00666	Phosphorus, wf	0.04	0.04	.01	.01	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	2340133	00666	Phosphorus, wf	00666	Phosphorus, wf	0.04	0.04	.01	.01	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01000	Arsenic, wf	NA	NA	1	NA	1	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01005	Barium, wf	NA	NA	14.6	NA	.2	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01010	Beryllium, wf	NA	NA	0.51	NA	.05	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01025	Cadmium, wf	NA	NA	13.2	NA	.02	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01030	Chromium, wf	NA	NA	1	NA	1	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01035	Cobalt, wf	NA	NA	8.9	NA	.02	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01040	Copper, wf	NA	NA	13.2	NA	.5	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01046	Iron, wf	NA	NA	360	NA	50	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01049	Lead, wf	NA	NA	3.12	NA	.05	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01056	Manganese, wf	NA	NA	15100	NA	.2	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01060	Molybdenum, wf	NA	NA	2	NA	2	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01065	Nickel, wf	NA	NA	11.6	NA	.4	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01075	Silver, wf	NA	NA	1	NA	1	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01080	Strontium, wf	NA	NA	120	NA	.5	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01085	Vanadium, wf	NA	NA	0.5	NA	.5	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01090	Zinc, wf	NA	NA	2740	NA	3	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01090	Zinc, wf	NA	NA	2740	NA	3	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01095	Antimony, wf	NA	NA	0.6	NA	.3	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01106	Aluminum, wf	NA	NA	1480	NA	2	0	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	01305824	2013-05-31 09:20:00	2340133	NA	01130	Lithium, wf	NA	NA	6.8	NA	.1	0	
