Env_SITE_NO	Env_STATION_NM	Env_RECORD_NO	Rep_RECORD_NO	Env_SAMPLE_START_DT	Rep_SAMPLE_START_DT	Env_LAB_NO	Rep_LAB_NO	PARM_CD	Env_PARM_NM	Env_RESULT_VA	Rep_RESULT_VA	Env_minus_Rep	relPercent_diff	Env_RPT_LEV_VA	Rep_RPT_LEV_VA	flags
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	01345	Floating debris, severity	0	0	0	NA	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	01350	Turbidity, severity	0	0	0	NA	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	22703	Uranium, wf	1.594	1.631	-0.0369999999999999	-2.29457364341085	.008	.008	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	22704	Uranium, wu	1.709	1.665	0.044	2.6081802015412	.008	.008	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	29802	Alkalinity,wf,Gran,field	-4.5	-4.5	0	0	.1	.1	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	80107	Sulfur, wu	19.7767267	20.0240609	-0.247334199999997	-1.24286083223136	.041958	.041958	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	82082	H-2/H-1 ratio, wu	-139.6	-139.3	-0.299999999999983	0.215130871280016	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01102725	01102633	2011-06-09 14:35:00	2011-06-09 14:37:00	W118033	W118022	82085	delta O-18, wu	-18.38	-18.43	0.0500000000000007	-0.271665308340129	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00004	Stream width	1	1	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00010	Temperature, water	3.09	3.09	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00025	Air pressure	525.6	525.6	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00095	Specific cond at 25C	32	32	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00300	Dissolved oxygen	9.1	9.1	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00400	pH	6.64	6.64	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00418	Alkalinity, wf,fixedEP,field	4.2	4.5	-0.3	-6.89655172413793	.1	.1	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00915	Calcium, wf	3.002	2.94128257	0.06071743	2.04322878089237	.043	.04288187	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00916	Calcium, wu,recov	3.101	3.01177553	0.08922447	2.91927847054446	.043	.04288187	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00925	Magnesium, wf	0.738	0.75661852	-0.01861852	-2.4914076402586	.012	.01232481	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00927	Magnesium, wu,recov	0.8	0.75599123	0.04400877	5.65668612412424	.012	.01232481	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00929	Sodium, wu,recov	1.172	1.14649987	0.02550013	2.19970941814199	.09	.08994081	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00930	Sodium, wf	1.119	1.13211497	-0.0131149699999999	-1.16519770645032	.09	.08994081	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00935	Potassium, wf	0.508	0.54003262	-0.03203262	-6.11290514984161	.015	.0152743	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00937	Potassium, wu,recov	0.477	0.52973422	-0.0527342200000001	-10.4762943292024	.015	.0152743	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00940	Chloride, wf	0.212	0.234	-0.022	-9.86547085201795	.06	.06	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00945	Sulfate, wf	10.17	9.885	0.285	2.84218399401646	.09	.09	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00955	Silica, wf	7.117	7.32618515	-0.20918515	-2.89666230582109	.177	.17728664	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00956	Silica, wu	7.71	7.21268635	0.49731365	6.66520274347252	.177	.17728664	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00978	Arsenic, wu	0.113	0.15397522	-0.04097522	-30.6958975443489	.1	.1	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	00985	Vanadium, wu	0.047	0.04318416	0.00381584	8.46232863953049	.007	.00690621	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01000	Arsenic, wf	0.123	0.14742361	-0.02442361	-18.0632231039294	.1	.1	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01005	Barium, wf	13.519	14.3028165	-0.7838165	-5.63454582485655	.036	.03599831	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01007	Barium, wu,recov	14.366	13.7767291	0.589270899999999	4.18773103280875	.036	.03599831	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01025	Cadmium, wf	0.865	0.83213567	0.03286433	3.87291724296856	.051	.05111726	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01030	Chromium, wf	0.089	0.08457153	0.00442846999999999	5.102760804148	.006	.00571525	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01034	Chromium, wu,recov	0.089	0.08778131	0.00121868999999999	1.37875434908814	.006	.00571525	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01035	Cobalt, wf	0.014	0.01382924	0.000170760000000001	1.22719844307642	.01	.0101733	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01037	Cobalt, wu,recov	0.016	0.01448783	0.00151217	9.91982702606253	.01	.0101733	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01040	Copper, wf	1.895	1.66123235	0.23376765	13.1469278153324	.07	.07009932	RPD > 10% and > RPT_LEV
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01042	Copper, wu,recov	1.735	1.59694212	0.13805788	8.28693146686474	.07	.07009932	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01045	Iron, wu,recov	25.793	22.5258053	3.2671947	13.5234912358233	5.231	5.23094078	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01046	Iron, wf	14.524	14.1064957	0.417504299999999	2.91650067379028	5.231	5.23094078	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01049	Lead, wf	0.042	0.09971189	-0.05771189	-81.4496087801807	.014	.01415095	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01051	Lead, wu,recov	0.114	0.11037302	0.00362698	3.23299120366611	.014	.01415095	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01065	Nickel, wf	0.612	0.62445095	-0.01245095	-2.01398203462903	.026	.02590227	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01067	Nickel, wu,recov	0.623	0.60382456	0.01917544	3.12602806060551	.026	.02590227	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01080	Strontium, wf	20.975	20.8465294	0.1284706	0.614375427408449	.413	.41257506	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01082	Strontium, wu,recov	22.686	20.4580665	2.2279335	10.3278790375497	.413	.41257506	RPD > 10% and > RPT_LEV
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01085	Vanadium, wf	0.034	0.0348115	-0.0008115	-2.35861738226895	.007	.00690621	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01090	Zinc, wf	38.81	37.4454385	1.3645615	3.57892243974179	.897	.89718416	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01092	Zinc, wu,recov	41.871	38.8202394	3.0507606	7.56156584701066	.897	.89718416	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01105	Aluminum, wu,recov	39.485	36.8191677	2.6658323	6.98738320685463	1.54	1.53954325	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01106	Aluminum, wf	27.936	27.9105015	0.0254985000000012	0.0913163736854714	1.54	1.53954325	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01113	Cadmium, wu,recov	0.881	0.86240882	0.01859118	2.13273900954568	.051	.05111726	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01300	Oil & grease, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01305	Suds or foam, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01320	Float.Garbage, svrty	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01325	Floating algae mats, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01330	Odor, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01340	Dead fish, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01345	Floating debris, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	01350	Turbidity, severity	0	0	0	NA	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	22703	Uranium, wf	0.111	0.10755313	0.00344687	3.15426276439052	.008	.00816889	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	22704	Uranium, wu	0.117	0.1229419	-0.0059419	-4.95278231938648	.008	.00816889	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	29802	Alkalinity,wf,Gran,field	2.7	3	-0.3	-10.5263157894737	.1	.1	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	63786	Bicarbonate, wf, Gran, field	3.3	3.7	-0.4	-11.4285714285714	.1	.1	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	80107	Sulfur, wu	3.48337417	3.03299117	0.450383	13.8231353369761	.041958	.04195395	RPD > 10% and > RPT_LEV
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	82082	H-2/H-1 ratio, wu	-138	-138	0	0	NA	NA	
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	01102727	01102634	2011-06-17 14:20:00	2011-06-17 14:27:00	W117999	W118003	82085	delta O-18, wu	-18.4	-18.44	0.0400000000000027	-0.217155266015215	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	NA	2011-06-09 11:15:00	NA	W118028	NA	00004	Stream width	2	NA	NA	NA	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00010	Temperature, water	2.88	2.89	-0.0100000000000002	-0.346620450606594	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00025	Air pressure	528.2	528.5	-0.299999999999955	-0.0567805432005213	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00061	Discharge, instant.	0.005	0.005	0	0	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00095	Specific cond at 25C	638	644	-6	-0.93603744149766	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	NA	2011-06-09 11:15:00	NA	W118028	NA	00300	Dissolved oxygen	12.24	NA	NA	NA	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00400	pH	3.24	3.24	0	0	NA	NA	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00915	Calcium, wf	3.727	3.353	0.374	10.5649717514124	.043	.043	RPD > 10% and > RPT_LEV
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00916	Calcium, wu,recov	3.312	3.344	-0.032	-0.961538461538462	.043	.043	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00925	Magnesium, wf	1.058	1.048	0.01	0.949667616334284	.012	.012	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00927	Magnesium, wu,recov	1.022	1.052	-0.03	-2.89296046287368	.012	.012	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00929	Sodium, wu,recov	1.602	1.626	-0.0239999999999998	-1.48698884758363	.09	.09	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00930	Sodium, wf	1.69	1.623	0.0669999999999999	4.04467250226381	.09	.09	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00935	Potassium, wf	1.033	1.113	-0.0800000000000001	-7.45573159366263	.015	.015	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00937	Potassium, wu,recov	1.101	1.137	-0.036	-3.2171581769437	.015	.015	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00940	Chloride, wf	0.218	0.267	-0.049	-20.2061855670103	.06	.06	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00945	Sulfate, wf	133.892	134.365	-0.473000000000013	-0.352646902037981	.09	.09	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00955	Silica, wf	18.574	18.323	0.251000000000001	1.36054421768708	.177	.177	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00956	Silica, wu	17.793	18.274	-0.481000000000002	-2.66725815842738	.177	.177	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00978	Arsenic, wu	15.714	16.032	-0.318	-2.003402003402	.1	.1	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	00985	Vanadium, wu	0.454	0.468	-0.014	-3.03687635574838	.007	.007	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01000	Arsenic, wf	14.289	13.792	0.497	3.53975998005769	.1	.1	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01005	Barium, wf	3.585	3.387	0.198	5.67986230636833	.036	.036	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01007	Barium, wu,recov	3.766	3.744	0.0219999999999998	0.585885486018636	.036	.036	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01025	Cadmium, wf	0.735	0.728	0.00700000000000001	0.956937799043063	.051	.051	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01030	Chromium, wf	0.129	0.168	-0.039	-26.2626262626263	.006	.006	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01034	Chromium, wu,recov	0.149	0.148	0.001	0.673400673400674	.006	.006	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01035	Cobalt, wf	2.968	2.866	0.102	3.49674322934521	.01	.01	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01037	Cobalt, wu,recov	2.855	2.966	-0.111	-3.81377770142588	.01	.01	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01040	Copper, wf	219.823	222.447	-2.624	-1.18660546724851	.07	.07	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01042	Copper, wu,recov	216.474	223.826	-7.352	-3.33954122189416	.07	.07	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01045	Iron, wu,recov	23617.39	23721.15	-103.760000000002	-0.438374314036732	5.231	5.231	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01046	Iron, wf	24974.899	23600.191	1374.708	5.66013567859577	5.231	5.231	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01049	Lead, wf	1.848	1.902	-0.0539999999999998	-2.87999999999999	.014	.014	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01051	Lead, wu,recov	2.239	2.14	0.0989999999999998	4.5215802694679	.014	.014	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01055	Manganese, wu,recov	218.65	215.612	3.03800000000001	1.39915534861444	2.479	2.479	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01056	Manganese, wf	234.152	222.053	12.099	5.30419438629563	2.479	2.479	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01060	Molybdenum, wf	0.508	0.49	0.018	3.60721442885772	.055	.055	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01062	Molybdenum, wu,recov	0.519	0.504	0.015	2.9325513196481	.055	.055	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01065	Nickel, wf	2.79	2.682	0.108	3.94736842105264	.026	.026	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01067	Nickel, wu,recov	2.652	2.779	-0.127	-4.67685509114343	.026	.026	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01077	Silver, wu,recov	0.051	0.046	0.005	10.3092783505155	.019	.019	RPD > 10% and > RPT_LEV
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01080	Strontium, wf	13.196	12.81	0.385999999999999	2.96854572021841	.413	.413	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01082	Strontium, wu,recov	12.8	13.125	-0.324999999999999	-2.50723240115718	.413	.413	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01085	Vanadium, wf	0.38	0.365	0.015	4.0268456375839	.007	.007	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01090	Zinc, wf	354.091	355.94	-1.84899999999999	-0.520822330292618	.897	.897	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01092	Zinc, wu,recov	343.967	351.875	-7.90800000000002	-2.27292977428785	.897	.897	
391606106241601	SC00908113ADB TL-ADIT	01103345	01102754	2011-06-09 11:15:00	2011-06-09 11:17:00	W118028	W118008	01105	Aluminum, wu,recov	2892.775	2992.932	-100.157	-3.40339741682689	1.54	1.54	
