SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391513106233601	SC00908124ACBC1 SBGS-04 STRAWBERRY GULCH SEEP 4	2011-06-28 11:00:00	NA	WG 	01103346	0.43468248282	0.31615534	15.7859845651935	Complete	0.145854	0.2607275	0.00569842	0.00075208162	0.01703628	0.07175688	0.0045002412	0.0799095	0.16460292	Charge imbalance > 10%
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2011-06-08 09:10:00	NA	WG 	01103366	1.72000612919	1.95817766	-6.47524823283639	Complete	-0.007992	0.8847769	0.0090272	0.00269932199	0.03547946	0.44115669	0.2347462572	0.1211475	1.95714246	Charge imbalance > 5%
391511106232001	SLGS-02A	2011-06-10 09:15:00	NA	WG 	01103367	1.03397705145	1.56084035	-20.3044460182665	Complete	0.001998	0.5406166	0.00741923	0.00549916265	0.02471028	0.19543875	0.1961547588	0.0715575	1.55142312	Charge imbalance > 10%
391512106232101	SLGS-01B, COLLAPSED SHAFT	2011-06-10 10:25:00	NA	WG 	01103368	5.14641605598	17.20667399	-53.9534261670857	Complete	0.001998	1.4772895	0.00606515	1.11458188118	0.01450386	0.42387579	2.0648785248	0.0512865	17.19861084	Charge imbalance > 10%
391516106224401	SC00908019BDBB3 BPS-04 BUFFALO PK SEEP NR LEADVILL	2011-09-28 15:30:00	NA	WG 	01106306	0.84331024986	1.00036856	-8.51874574356725	Complete	0.81918	0.4163656	0.01038128	0.00758119186	0.03064484	0.29698461	0.000645008	0.091089	0.17080728	Charge imbalance > 5%
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2011-09-28 15:50:00	NA	WG 	01106307	0.85230179735	0.92502251	-4.09158375594531	Complete	0.675324	0.4194095	0.01114295	0.00173875455	0.02427542	0.28859103	0.0007935928	0.1174935	0.23855556	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2011-09-28 14:50:00	NA	WG 	01106308	1.46977244683	1.57694942	-3.51778002241844	Complete	0.181818	0.8186095	0.00851942	0.00016698203	0.0344051	0.42066648	0.0644673848	0.131457	1.386612	
391540106230501	SC00908113DDAD1 BGS-11 BARTLETT GULCH SEEP 11 NR L	2011-09-28 16:50:00	NA	WG 	01106309	1.90739218092	2.14279934	-5.81224759036895	Complete	0.095904	1.291412	0.00682682	0.00019523612	0.04967636	0.4418973	0.0007582848	0.123453	2.04006852	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2011-09-28 10:55:00	NA	WS 	01106310	4.01536816843	4.60035095	-6.78971509550091	Complete	-0.013986	2.2489431	0.00437255	0.00808672163	0.05292502	1.12004919	0.3475931368	0.237771	4.6099644	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2011-09-28 10:30:00	NA	WS 	01106311	0.37881410914	0.3776235	0.157396872605737	Complete	0.133866	0.2241508	0.00372372	0.00591989434	0.00905532	0.09249396	0.0114371348	0.035757	0.24003378	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2011-09-28 13:30:00	NA	WG 	01106312	1.49686673647	1.58836196	-2.96558967037631	Complete	0.07992	0.4255472	0.0090272	0.00056246767	0.0199524	0.72983001	0.1522381588	0.1687365	1.49941476	
391606106241601	SC00908113ADB TL-ADIT	2011-09-28 12:05:00	NA	WG 	01106313	0.60891246469	1.00586708	-24.5825887883789	Complete	-0.275724	0.1785422	0.00665756	0.20446396309	0.03739796	0.09348144	0.0117679016	0.083259	1.27493352	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2011-09-29 09:15:00	NA	WS 	01106314	0.78874428918	0.79742285	-0.547140374152917	Complete	0.765234	0.3878228	0.00572663	0.03838251878	0.01695954	0.2098395	0.0146359304	0.121104	0.02646222	
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2011-09-29 10:05:00	NA	WG 	01106315	1.57984956145	1.60152498	-0.681322436814401	Complete	0.557442	0.8484497	0.0118482	0.00095988705	0.04673466	0.5603949	0.0023804144	0.12093	1.03223478	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2011-09-29 10:45:00	NA	WS 	01106316	0.78382004919	0.81619142	-2.02319617286168	Complete	0.42957	0.414669	0.00919646	0.00046764279	0.02517072	0.20720622	2.09664e-05	0.1362855	0.37742496	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2011-09-29 12:05:00	NA	WG 	01106317	1.74289735485	1.75973692	-0.4807685824042	Complete	1.044954	0.8791382	0.00942214	0.09757311845	0.03128434	0.45745011	0.0396805864	0.237771	0.70536078	
391456106232901	SBG-03 STRAWBERRY GULCH 3	2011-09-29 13:40:00	NA	WS 	01106318	0.37045702454	0.37585072	-0.72271733737998	Complete	0.243756	0.1731031	0.00688324	0.00726276934	0.01593634	0.0748839	0.0003519152	0.098919	0.12521148	
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2011-09-29 15:30:00	NA	WG 	01106319	4.51752012284	5.37614823	-8.67856164709149	Complete	-0.16983	1.88622	0.00448539	0.07236355884	0.04371622	0.79911819	1.487640154	0.228462	5.54149284	Charge imbalance > 5%
391509106231901	SC00908124ADCB1 SLGS-02 SUGARLOAF GULCH SEEP 2	2011-09-29 16:15:00	NA	WG 	01106320	3.70378829125	4.45158746	-9.16940177324611	Complete	-0.035964	1.8454018	0.00750386	0.28574320925	0.0555086	0.72670299	0.646838192	0.1435935	4.4800476	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2011-09-29 17:30:00	NA	WS 	01106321	3.31309273267	4.26568638	-12.5692229997504	Complete	-0.28971	1.9792336	0.00660114	0.05552437187	0.05433192	0.73986939	0.3396264508	0.144507	4.54879524	Charge imbalance > 10%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2011-09-28 10:40:00	NA	WG 	01106323	10.95815498429	12.42321518	-6.26592960727154	Complete	0.151848	5.9821617	0.00936572	0.24570992109	0.06315702	3.17153889	1.0289629532	0.4666245	12.26200146	Charge imbalance > 5%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2011-09-28 12:10:00	NA	WS 	01106324	0.70781318017	0.76810653	-4.08513751896812	Complete	0.451548	0.2222546	0.15732717	0.00199379337	0.02898214	0.13791804	0.0038561068	0.3128085	0.15923136	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2011-09-28 13:05:00	NA	WG 	01106325	3.95059471274	4.2909735	-4.13002451079438	Complete	0.707292	1.9889142	0.00897078	0.15742197754	0.04543008	1.17987402	0.3860754352	0.192879	3.57471072	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2011-09-28 14:35:00	NA	WS 	01106326	0.21938396355	0.19959007	4.72437238706293	Complete	0.143856	0.1343308	0.00341341	0.00430776395	0.00813444	0.03991065	0.0001188096	0.0325815	0.05232066	
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2011-09-28 16:10:00	NA	WG 	01106327	5.37110085693	6.04300662	-5.88662551520603	Complete	0.151848	0.9799861	0.00744744	1.43199294773	0.08027004	1.20628911	1.5533291592	0.1192335	5.88371118	Charge imbalance > 5%
391512106235701	SC00908124BCAD1 TT-0 TIGER MINE DRAINAGE TUN NR LE	2011-09-28 16:50:00	NA	WG 	01106328	15.47630719069	30.85102362	-33.1871406365641	Complete	0	2.1311791	0.008463	9.50134013869	0.0812165	2.66718348	0.896549472	0.1988385	30.84256062	Charge imbalance > 10%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2011-09-29 09:00:00	NA	WS 	01106329	5.94160793261	7.33525436	-10.4968056207506	Complete	-0.045954	3.7953441	0.00682682	0.01555160261	0.07436106	1.69402194	0.05774223	0.304587	7.37438154	Charge imbalance > 10%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2011-09-29 09:20:00	NA	WG 	01106330	17.70687638184	20.79752687	-8.02674558529175	Complete	0.593406	7.4295112	0.00809627	3.04085284624	0.10467336	3.0332094	3.7110010756	0.3876285	20.1960246	Charge imbalance > 5%
391506106225201	SC00908019BCDD1 LSGS-01 LITTLE SUGARLOAF GL SEEP 1	2011-09-29 10:30:00	NA	WG 	01106331	4.93051170399	5.45573091	-5.05687403549137	Complete	0.091908	3.2502365	0.00702429	0.02950812039	0.06847766	1.27401378	0.0057766436	0.302499	5.35679862	Charge imbalance > 5%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2011-09-29 11:00:00	NA	WG 	01106332	6.78063668235	8.41613774	-10.7621592069213	Complete	-0.031968	4.3021285	0.00665756	0.00033142155	0.0761005	2.05938954	0.0233532208	0.3193335	8.44144818	Charge imbalance > 10%
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2011-09-29 11:45:00	NA	WG 	01106333	11.6492856806	13.4054317	-7.00924298096371	Complete	0.005994	6.2740767	0.00857584	0.0001153082	0.11559602	4.16535522	0.7045999324	0.3895425	13.39086186	Charge imbalance > 5%
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2011-09-29 12:10:00	NA	WS 	01106334	12.24948760071	14.22241914	-7.45292569445296	Complete	0.00999	6.642189	0.008463	0.00012071551	0.11546812	4.32335202	0.7628072452	0.4055505	14.20396614	Charge imbalance > 5%
